ID.PRO,NOT,VOL,FOL,DIA,MES,AÑO,LUGAR,ESCRIBANO,TIPO
1V13F143R,1,13,143R-144V,5,3,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F145R,1,13,145R-146R,5,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F147R,1,13,147R-148V,7,3,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F149R,1,13,149R-150R,9,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F151R,1,13,151R-152R,10,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F153R,1,13,153R-153V,6,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F154R,1,13,154R-157R,12,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F159R,1,13,159R-159V,7,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F160R,1,13,160R-160V,10,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F161R,1,13,161R-161V,7,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F162R,1,13,162R-164V,14,3,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F165R,1,13,165R-168V,13,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F169R,1,13,169R-174V,8,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F175R,1,13,175R-178V,8,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F179R,1,13,179R-184V,8,3,1590,SANTA FE,BALTAZAR RUIZ,DONACION
1V13F185R,1,13,185R-188V,17,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F189R,1,13,189R-190V,8,3,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F191R,1,13,191R-192V,17,3,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F193R,1,13,193R-196R,17,3,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F197R,1,13,197R-198R,4,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F199R,1,13,199R-199V,1,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F200R,1,13,200R-200V,5,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F201R,1,13,201R-201V,5,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F202R,1,13,202R-203R,7,4,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F204V,1,13,204V-204R,7,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F205R,1,13,205R-206V,4,4,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F207R,1,13,207R-208V,4,4,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F209R,1,13,209R-209V,7,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F210R,1,13,210R-210V,9,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F211R,1,13,211R-211V,9,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F212R,1,13,212R-212V,9,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F213R,1,13,213R-213V,9,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F214R,1,13,214R-215V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F216R,1,13,216R-216V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F217R,1,13,217R-217V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F218R,1,13,218R-218V,10,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F219R,1,13,219R-220R,10,4,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F221R,1,13,221R-224V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F225R,1,13,225R-228V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F229R,1,13,229R-230V,11,4,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F231R,1,13,231R-232V,11,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F233R,1,13,233R-233V,12,4,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
1V13F234R,1,13,234R-234V,14,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F235R,1,13,235R-235V,14,4,1590,SANTA FE,BALTAZAR RUIZ,FIANZA
1V13F236R,1,13,236R-236V,14,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F237R,1,13,237R-238R,18,4,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F239R,1,13,239R-239V,19,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F240R,1,13,240R-240V,19,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F241R,1,13,241R-241V,24,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F242R,1,13,242R-242V,24,4,1590,SANTA FE,BALTAZAR RUIZ,TRASPASO ARRENDAMIENTO
1V13F243R,1,13,243R-243V,10,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F244R,1,13,244R-244V,16,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F245R,1,13,245R-245V,16,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F246R,1,13,246R-248V ,27,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F249R,1,13,249R-249V,21,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F250R,1,13,250R-250V,18,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F251R,1,13,251R-251V,25,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F252R,1,13,252R-254V,26,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F255R,1,13,255R-256V,26,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F257R,1,13,257R-257V,26,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F258R,1,13,258R-258V,28,4,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F259R,1,13,259R-260V,4,5,1590,SANTA FE,BALTAZAR RUIZ,ASIENTO
1V13F261R,1,13,261R-261V,28,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F262R,1,13,262R-262V,28,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F263R,1,13,263R-264R,28,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F265R,1,13,265R-268V,28,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F269R,1,13,269R-270V,29,4,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F271R,1,13,271R-272V,2,5,1590,SANTA FE,BALTAZAR RUIZ,ARRENDAMIENTO
1V13F273R,1,13,273R-274R,2,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F275R,1,13,275R-276V,3,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F277R,1,13,277R-282V,3,5,1590,SANTA FE,BALTAZAR RUIZ,DOTE
1V13F283R,1,13,283R-284V,4,5,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F285R,1,13,285R-285V,3,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F286R,1,13,286R-287R,5,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F288R,1,13,288R-288V,7,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F289R,1,13,289R-289V,7,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F290R,1,13,290R-290V,8,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F291R,1,13,291R-291V,7,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F292R,1,13,292R-293V,11,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F294R,1,13,294R-295R,7,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F296R,1,13,296R-296V,8,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F297R,1,13,297R-297V,9,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F298R,1,13,298R-305V,9,5,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F306R,1,13,306R-307V,9,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F308R,1,13,308R-309R,9,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F310R,1,13,310R-311R,9,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F312R,1,13,312R-312V,10,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F313R,1,13,313R-313V,11,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F314R,1,13,314R-314V,12,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F315R,1,13,315R-315V,15,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F316R,1,13,316R-317V,21,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F318R,1,13,318R-318V,19,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F319R,1,13,319R-319V,22,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F320R,1,13,320R-321R,22,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F322R,1,13,322R-322V,22,5,1590,SANTA FE,BALTAZAR RUIZ,TRASPASO ARRENDAMIENTO
1V13F323R,1,13,323R-323V,26,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F324R,1,13,324R-329R,22,5,1590,SANTA FE,BALTAZAR RUIZ,TESTAMENTO
1V13F330R,1,13,330R-333R,24,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F331R,1,13,331R-335R,25,5,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F336R,1,13,336R-337V,29,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F338R,1,13,338R-339R,29,5,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
1V13F340R,1,13,340R-340V,29,5,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F341R,1,13,341R-341V,2,6,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
1V13F342R,1,13,342R-343V,5,6,1590,SANTA FE,BALTAZAR RUIZ,FIANZA
1V13F344R,1,13,344R-347R,5,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F348R,1,13,348R-349R,7,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F350R,1,13,350R-351V,8,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F352R,1,13,352R-353R,8,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F354R,1,13,354R-354V,8,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F355R,1,13,355R-355V,8,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F356R,1,13,356R-357R,9,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F358R,1,13,358R-359R,11,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F360R,1,13,360R-361R,11,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F362R,1,13,362R-363R,11,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F363V,1,13,363V-363V,11,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F364R,1,13,364R-365V,11,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F366R,1,13,366R-366V,11,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F367R,1,13,367R-367V,18,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F368R,1,13,368R-369V,15,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F370R,1,13,370R-371R,15,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F372R,1,13,372R-373R,15,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F374R,1,13,374R-375V,15,6,1590,SANTA FE,BALTAZAR RUIZ,CANCELACI�N DE VENTA
1V13F376R,1,13,376R-376V,15,6,1590,SANTA FE,BALTAZAR RUIZ,CANCELACI�N DE VENTA
1V13F377R,1,13,377R-377V,20,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F378R,1,13,378R-379V,19,6,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F380R,1,13,380R-380V,3,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F381R,1,13,381R-381V,18,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F382R,1,13,382R-384R,15,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F384V,1,13,384V-387V,19,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F388R,1,13,388R-191V,8,6,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
1V13F392R,1,13,392R-393V,18,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F394R,1,13,394R-394V,19,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F395R,1,13,395R-395V,19,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F396R,1,13,396R-401V,20,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F402R,1,13,402R-407V,20,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F408R,1,13,408R-408V,22,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F409R,1,13,409R-409V,22,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F410R,1,13,410R-410V,23,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F411R,1,13,411R-411V,23,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F412R,1,13,412R-412V,23,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F413R,1,13,413R-413V,23,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F414R,1,13,414R-417V,23,6,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F418R,1,13,418R-419V,25,6,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE PAGO
1V13F420R,1,13,420R-421V,25,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F422R,1,13,422R-423R,26,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F424R,1,13,424R-424V,26,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F425R,1,13,425R-425V,26,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F426R,1,13,426R-427V,26,6,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F428R,1,13,428R-431V,28,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F432R,1,13,432R-432V,25,6,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F433R,1,13,433R-433V,27,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F434R,1,13,434R-435V,29,6,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F436R,1,13,436R-437V,30,6,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F438R,1,13,438R-438V,2,7,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F439R,1,13,439R-439V,2,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F440R,1,13,440R-440V,2,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F441R,1,13,441R-441V,2,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F442R,1,13,442R-443R,2,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F444R,1,13,444R-44V,2,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F445R,1,13,445R-448V,2,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F449R,1,13,449R-454V,2,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F453R,1,13,453R-454V,2,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F455R,1,13,455R-455V,2,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F456R,1,13,456R-456V,3,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F457R,1,13,457R-458R,3,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F459R,1,13,459R-459V,3,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F460R,1,13,460R-460V,3,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F461R,1,13,461R-462R,4,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F463R,1,13,463R-463V,2,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F464R,1,13,464R-464V,10,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F465R,1,13,465R-465V,4,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F466R,1,13,466R-466V,4,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F467R,1,13,467R-468R,4,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F469R,1,13,469R-469V,4,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F470R,1,13,470R-470V,5,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F471R,1,13,471R-472R,6,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F473R,1,13,473R-474V,6,7,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F475R,1,13,475R-476V,7,7,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F477R,1,13,477R-478R,7,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F479R,1,13,479R-480V,7,7,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F481R,1,13,481R-482R,9,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F438R,1,13,483R-484V,9,7,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE HORRO Y LIBERTAD
1V13F485R,1,13,485R-485V,9,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F486R,1,13,486R-486V,9,7,1590,SANTA FE,BALTAZAR RUIZ,TRASPASO PODER
1V13F487R,1,13,487R-490R,13,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F491R,1,13,491R-496V,13,7,1590,SANTA FE,BALTAZAR RUIZ,RECIBO DE DOTE
1V13F497R,1,13,497R-498V,14,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F499R,1,13,499R-499V,12,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F500R,1,13,500R-500V,11,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F501R,1,13,501R-506V,18,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F507R,1,13,507R-508V,18,7,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F509R,1,13,509R-509V,4,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F510R,1,13,510R-510V,SF,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F511R,1,13,511R-512V,21,7,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE PAGO
1V13F513R,1,13,513R-514V,21,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F515R,1,13,515R-516R,22,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F517R,1,13,517R-518V,22,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F519R,1,13,519R-520V,23,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F521R,1,13,521R-524R,23,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F525R,1,13,525R-525V,23,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F526R,1,13,526R-526V,23,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F527R,1,13,527R-527V,23,7,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F528R,1,13,528R-528V,30,7,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F529R,1,13,529R-530V,9,8,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F531R,1,13,531R-532V,13,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F533R,1,13,533R-534V,13,8,1590,SANTA FE,BALTAZAR RUIZ,VENTA
1V13F535R,1,13,535R-536V,23,8,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F537R,1,13,537R-537V,23,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F538R,1,13,538R-538V,23,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F539R,1,13,539R-540V,27,8,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F541R,1,13,541R-542V,29,8,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE LASTO
1V13F543R,1,13,543R-544V,30,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F545R,1,13,545R-546R,SF,8,1590,SANTA FE,BALTAZAR RUIZ,FIANZA
1V13F547R,1,13,547R-548R,21,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F549R,1,13,549R-550R,30,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F551R,1,13,551R-551V,4,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F552R,1,13,552R-552V,1,8,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F553R,1,13,553R-533V,13,8,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F554R,1,13,554R-555R,20,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F555R,1,13,555R-555V,17,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F556R,1,13,556R-557R,29,8,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F557R,1,13,557R-562V,6,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F563R,1,13,563R-564R,4,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F565R,1,13,565R-566V,3,8,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F567R,1,13,567R-570V,5,8,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F571R,1,13,571R-574V,3,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F575R,1,13,575R-476V,6,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F577R,1,13,577R-578R,7,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F579R,1,13,579R-580R,7,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F581R,1,13,581R-581V,9,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F582R,1,13,582R-582V,10,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F583R,1,13,583R-583V,10,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F584R,1,13,584R-584V,6,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F585R,1,13,585R-586V,6,9,1590,SANTA FE,BALTAZAR RUIZ,CARTA DE PAGO
1V13F587R,1,13,587R-587V,10,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F588R,1,13,588R-588V,10,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F589R,1,13,589R-589V,10,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F590R,1,13,590R-590V,10,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F591R,1,13,591R-592R,11,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F593R,1,13,593R-593V,SF,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F594R,1,13,594R-595V,10,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F596R,1,13,596R-596V,19,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F597R,1,13,597R-597V,19,9,1590,SANTA FE,BALTAZAR RUIZ,PODER
1V13F598R,1,13,598R-599R,12,9,1590,SANTA FE,BALTAZAR RUIZ,OBLIGACION
1V13F600R,1,13,600R-601V,17,9,1590,SANTA FE,BALTAZAR RUIZ,CONCIERTO
